id,dam,sire,gen,maternal_match,experiment,worm_full_sib_fam_id,worm_maternal_id,line,cop_id,plate_id,cop_block,coracidia_given,cop_inf,cop_checked_dpe,cop_stage_checking,cop_stage_inf,cerc_ordinal,cerc_bi,cop_dead_13dpe,failed_devo_13dpe,failed_devo_bi,cop_length_mm,procercoid_size,cop_remarks,used_fish_inf,fish_id,fish_and_copepod_matched,fish_fam_tank,fish_exp_on_cop_dpe,fish_initial_tl,fish_initial_sl,fish_initial_bm_g,tank_id,fish_surv,age_dissection,fish_final_tl,fish_final_sl,fish_final_bm_g,fish_final_bm_g_noworm,fish_liver_mg,fish_sex,schisto_inf,worm_bm_mg,used_breeding,fish_worm_remark,eggs_clutch_id,eggs_maternal_id,breeding_block,diff_mg_to_breeding_partner,breeding_partner_size_mg,eggnum_d2_6_indiv,prop_total_eggnum_from_worm_d2_6,clutchmass_d2_6_indiv,eggsize_d2_6_indiv,eggs_checked,hatched,hatching_rate_d2_6
7993,7654,6770,4,0,selection,4_C2,4_C2_B,control,4_002_3C,4_002,4_1,1,1,2,C2,,1,0,NA,NA,NA,NA,NA,,1,4_39,0,4_C,12,43,38,0.58,4_4,0,88,47,41,0.6302,0.6302,25.1,1,0,NA,NA,half of mouth rotting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7994,7654,6770,4,0,selection,4_C2,4_C2_B,control,4_002_3D,4_002,4_1,1,1,2,C1,,2,1,0,NA,NA,NA,NA,,1,4_141,0,4_E,14,42,37,0.564,4_15,0,87,47,40,0.753,0.753,48.1,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7995,6453,7221,4,0,selection,4_C3,4_C3_A,control,4_002_4A,4_002,4_1,1,1,2,C2,,2,1,0,0,0,0.407398,11412.49,,1,4_206,0,4_R,16,38,34,0.461,4_20,0,85,42,36,0.675,0.4818,12,0,1,193.2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7996,6453,7221,4,0,selection,4_C3,4_C3_A,control,4_002_4B,4_002,4_1,1,0,2,C1,,NA,NA,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7997,7221,6453,4,0,selection,4_C3,4_C3_B,control,4_002_4C,4_002,4_1,1,1,2,C2,,2,1,NA,NA,NA,NA,NA,,1,4_11,0,4_R,12,38,34,0.406,4_1,0,88,43,38,0.7488,0.7488,26.8,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7998,7221,6453,4,0,selection,4_C3,4_C3_B,control,4_002_4D,4_002,4_1,1,1,2,C1,,2,1,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7999,6453,7221,4,0,selection,4_C3,4_C3_A,control,4_002_5A,4_002,4_1,1,1,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8000,6453,7221,4,0,selection,4_C3,4_C3_A,control,4_002_5B,4_002,4_1,1,1,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8001,7221,6453,4,0,selection,4_C3,4_C3_B,control,4_002_5C,4_002,4_1,1,0,2,C2,,NA,NA,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8002,7221,6453,4,0,selection,4_C3,4_C3_B,control,4_002_5D,4_002,4_1,1,1,2,C1,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8003,6453,7221,4,0,selection,4_C3,4_C3_A,control,4_002_6A,4_002,4_1,1,1,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8004,6453,7221,4,0,selection,4_C3,4_C3_A,control,4_002_6B,4_002,4_1,1,1,2,C2,,2,1,0,0,0,0.449619,9020.252,,1,4_121,0,4_C,14,39,34,0.476,4_12,0,86,45,39,0.9269,0.9269,73.8,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8005,7221,6453,4,0,selection,4_C3,4_C3_B,control,4_002_6C,4_002,4_1,1,0,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8006,7221,6453,4,0,selection,4_C3,4_C3_B,control,4_002_6D,4_002,4_1,1,1,2,C1,,2,1,0,0,0,0.382782,9069.42,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8007,6615,6864,4,0,selection,4_S12,4_S12_A,slow,4_003_1A,4_003,4_1,1,1,2,C1,,2,1,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8008,6615,6864,4,0,selection,4_S12,4_S12_A,slow,4_003_1B,4_003,4_1,1,1,2,C2,,2,1,0,0,0,0.502155,12073.09,,1,4_97,0,4_C,14,39,34,0.519,4_10,0,86,46,40,0.9974,0.7034,33.4,1,1,294,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8009,6864,6615,4,0,selection,4_S12,4_S12_B,slow,4_003_1C,4_003,4_1,1,1,2,C1,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8010,6864,6615,4,0,selection,4_S12,4_S12_B,slow,4_003_1D,4_003,4_1,1,1,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8011,6615,6864,4,0,selection,4_S12,4_S12_A,slow,4_003_2A,4_003,4_1,1,1,2,C1,,2,1,NA,NA,NA,NA,NA,,1,4_21,0,4_C,12,38,33,0.423,4_2,0,88,39,34,0.4911,0.4911,20.7,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8012,6615,6864,4,0,selection,4_S12,4_S12_A,slow,4_003_2B,4_003,4_1,1,1,2,C1,,2,1,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8013,6864,6615,4,0,selection,4_S12,4_S12_B,slow,4_003_2C,4_003,4_1,1,0,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8014,6864,6615,4,0,selection,4_S12,4_S12_B,slow,4_003_2D,4_003,4_1,1,1,2,C2,,2,1,0,0,0,0.477788,10997.02,,1,4_222,0,4_A,16,35,31,0.454,4_21,0,85,40,35,0.5141,0.5141,27.3,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8015,6615,6864,4,0,selection,4_S12,4_S12_A,slow,4_003_3A,4_003,4_1,1,1,2,C1,,1,0,0,0,0,0.379012,7304.422,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8016,6615,6864,4,0,selection,4_S12,4_S12_A,slow,4_003_3B,4_003,4_1,1,1,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8017,6864,6615,4,0,selection,4_S12,4_S12_B,slow,4_003_3C,4_003,4_1,1,1,2,C1,,2,1,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8018,6864,6615,4,0,selection,4_S12,4_S12_B,slow,4_003_3D,4_003,4_1,1,1,2,C2,,1,0,NA,NA,NA,NA,NA,,1,4_22,0,4_C,12,43,37,0.544,4_2,0,88,49,43,0.9941,0.9941,58,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8019,6471,7002,4,1,selection,4_S7,4_S7_A,slow,4_003_4A,4_003,4_1,1,1,2,C2,,0,0,0,2,1,0.512957,7172.021,,1,4_221,0,4_B,16,35,31,0.405,4_21,0,85,40,34,0.495,0.495,19.1,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8020,6471,7002,4,1,selection,4_S7,4_S7_A,slow,4_003_4B,4_003,4_1,1,1,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8021,7002,6471,4,1,selection,4_S7,4_S7_B,slow,4_003_4C,4_003,4_1,1,1,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8022,7002,6471,4,1,selection,4_S7,4_S7_B,slow,4_003_4D,4_003,4_1,1,1,2,C2,,2,1,0,0,0,0.408589,12870.66,,1,4_98,0,4_B,14,36,32,0.363,4_10,0,86,40,35,0.5619,0.5619,7.9,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8023,6471,7002,4,1,selection,4_S7,4_S7_A,slow,4_003_5A,4_003,4_1,1,1,2,C1,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8024,6471,7002,4,1,selection,4_S7,4_S7_A,slow,4_003_5B,4_003,4_1,1,1,2,C1,,2,1,0,0,0,0.386136,8351.105,,1,4_134,0,4_B,14,38,33,0.463,4_13,0,87,44,38,0.6883,0.6883,35.3,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8025,7002,6471,4,1,selection,4_S7,4_S7_B,slow,4_003_5C,4_003,4_1,1,1,2,C1,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8026,7002,6471,4,1,selection,4_S7,4_S7_B,slow,4_003_5D,4_003,4_1,1,1,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8027,6471,7002,4,1,selection,4_S7,4_S7_A,slow,4_003_6A,4_003,4_1,1,NA,2,,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8028,6471,7002,4,1,selection,4_S7,4_S7_A,slow,4_003_6B,4_003,4_1,1,1,2,C1,,2,1,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8029,7002,6471,4,1,selection,4_S7,4_S7_B,slow,4_003_6C,4_003,4_1,1,1,2,C1,,2,1,NA,NA,NA,NA,NA,,1,4_44,0,4_B,12,35,30,0.327,4_5,0,88,40,35,0.6414,0.6414,36.4,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8030,7002,6471,4,1,selection,4_S7,4_S7_B,slow,4_003_6D,4_003,4_1,1,NA,2,,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8031,7830,6953,4,2,selection,4_F8,4_F8_B,fast,4_004_1A,4_004,4_1,1,0,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8032,7830,6953,4,2,selection,4_F8,4_F8_B,fast,4_004_1B,4_004,4_1,1,NA,2,,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8033,6953,7830,4,2,selection,4_F8,4_F8_A,fast,4_004_1C,4_004,4_1,1,1,2,C1,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8034,6953,7830,4,2,selection,4_F8,4_F8_A,fast,4_004_1D,4_004,4_1,1,0,2,C1,,NA,NA,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8035,7830,6953,4,2,selection,4_F8,4_F8_B,fast,4_004_2A,4_004,4_1,1,0,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8036,7830,6953,4,2,selection,4_F8,4_F8_B,fast,4_004_2B,4_004,4_1,1,0,2,C1,,NA,NA,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8037,6953,7830,4,2,selection,4_F8,4_F8_A,fast,4_004_2C,4_004,4_1,1,1,2,C1,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8038,6953,7830,4,2,selection,4_F8,4_F8_A,fast,4_004_2D,4_004,4_1,1,1,2,C1,,2,1,NA,NA,NA,NA,NA,,1,4_29,1,4_R,12,41,36,0.511,4_3,0,88,42,37,0.7768,0.5652,5.5,0,1,211.6,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8039,7830,6953,4,2,selection,4_F8,4_F8_B,fast,4_004_3A,4_004,4_1,1,0,2,C1,,NA,NA,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8040,7830,6953,4,2,selection,4_F8,4_F8_B,fast,4_004_3B,4_004,4_1,1,0,2,C1,,NA,NA,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8041,6953,7830,4,2,selection,4_F8,4_F8_A,fast,4_004_3C,4_004,4_1,1,0,2,C1,,NA,NA,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8042,6953,7830,4,2,selection,4_F8,4_F8_A,fast,4_004_3D,4_004,4_1,1,1,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8043,7351,7192,4,0,selection,4_F12,4_F12_B,fast,4_004_4A,4_004,4_1,1,1,2,C2,,2,1,0,0,0,0.386505,7342.703,,1,4_115,0,4_C,14,40,35,0.504,4_11,0,86,43,38,0.7985,0.5709,21.9,0,1,227.6,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8044,7351,7192,4,0,selection,4_F12,4_F12_B,fast,4_004_4B,4_004,4_1,1,1,2,C2,,1,0,0,NA,NA,NA,NA,,1,4_201,0,4_C,16,39,34,0.513,4_19,0,85,44,38,0.9091,0.6565,33,0,1,252.6,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8045,7192,7351,4,0,selection,4_F12,4_F12_A,fast,4_004_4C,4_004,4_1,1,1,2,C1,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8046,7192,7351,4,0,selection,4_F12,4_F12_A,fast,4_004_4D,4_004,4_1,1,1,2,C1,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8047,7351,7192,4,0,selection,4_F12,4_F12_B,fast,4_004_5A,4_004,4_1,1,1,2,C1,,2,1,NA,NA,NA,NA,NA,,1,4_30,0,4_R,12,40,35,0.508,4_3,0,88,46,40,0.9113,0.9113,51.5,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8048,7351,7192,4,0,selection,4_F12,4_F12_B,fast,4_004_5B,4_004,4_1,1,0,2,C2,,NA,NA,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8049,7192,7351,4,0,selection,4_F12,4_F12_A,fast,4_004_5C,4_004,4_1,1,1,2,C1,,2,1,0,0,0,0.332181,6364.503,,1,4_116,0,4_B,14,38,34,0.445,4_11,0,86,43,38,0.7663,0.7663,23.8,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8050,7192,7351,4,0,selection,4_F12,4_F12_A,fast,4_004_5D,4_004,4_1,1,0,2,C1,,NA,NA,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8051,7351,7192,4,0,selection,4_F12,4_F12_B,fast,4_004_6A,4_004,4_1,1,1,2,C1,,2,1,NA,NA,NA,NA,NA,,1,4_46,0,4_C,12,36,31,0.354,4_6,0,88,40,35,0.5818,0.5818,17,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8052,7351,7192,4,0,selection,4_F12,4_F12_B,fast,4_004_6B,4_004,4_1,1,1,2,C2,,2,1,0,0,0,0.39644,9283.65,,1,4_202,0,4_B,16,34,30,0.346,4_19,0,85,34,30,0.2489,0.2489,6.5,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8053,7192,7351,4,0,selection,4_F12,4_F12_A,fast,4_004_6C,4_004,4_1,1,1,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8054,7192,7351,4,0,selection,4_F12,4_F12_A,fast,4_004_6D,4_004,4_1,1,0,2,C1,,NA,NA,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8055,7579,7443,4,0,selection,4_C4,4_C4_B,control,4_005_1A,4_005,4_1,1,1,2,C1,,2,1,NA,NA,NA,NA,NA,,1,4_3,1,4_C,12,38,33,0.41,4_1,1,35,38,33,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8056,7579,7443,4,0,selection,4_C4,4_C4_B,control,4_005_1B,4_005,4_1,1,NA,2,,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8057,7443,7579,4,0,selection,4_C4,4_C4_A,control,4_005_1C,4_005,4_1,1,1,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8058,7443,7579,4,0,selection,4_C4,4_C4_A,control,4_005_1D,4_005,4_1,1,1,2,C2,,2,1,0,0,0,0.380217,8420.525,size inacc?,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8059,7579,7443,4,0,selection,4_C4,4_C4_B,control,4_005_2A,4_005,4_1,1,0,2,C1,,NA,NA,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8060,7579,7443,4,0,selection,4_C4,4_C4_B,control,4_005_2B,4_005,4_1,1,1,2,C1,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8061,7443,7579,4,0,selection,4_C4,4_C4_A,control,4_005_2C,4_005,4_1,1,1,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8062,7443,7579,4,0,selection,4_C4,4_C4_A,control,4_005_2D,4_005,4_1,1,1,2,C1,,2,1,0,0,0,0.38736,8289.646,,1,4_123,0,4_E,14,42,37,0.512,4_12,0,86,46,40,0.7173,0.7173,42.7,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8063,7579,7443,4,0,selection,4_C4,4_C4_B,control,4_005_3A,4_005,4_1,1,1,2,C1,,2,1,0,NA,NA,NA,NA,,1,4_211,0,4_R,16,40,35,0.587,4_20,0,85,44,38,0.7127,0.7127,31.1,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8064,7579,7443,4,0,selection,4_C4,4_C4_B,control,4_005_3B,4_005,4_1,1,1,2,C1,,2,1,0,0,0,0.368718,6198.153,,1,4_124,0,4_A,14,39,35,0.493,4_12,0,86,45,40,0.7814,0.7814,32.3,1,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8065,7443,7579,4,0,selection,4_C4,4_C4_A,control,4_005_3C,4_005,4_1,1,1,2,C1,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8066,7443,7579,4,0,selection,4_C4,4_C4_A,control,4_005_3D,4_005,4_1,1,0,2,C2,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8067,7163,6664,4,0,selection,4_C1,4_C1_B,control,4_005_4A,4_005,4_1,1,0,2,C2,,NA,NA,0,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8068,7163,6664,4,0,selection,4_C1,4_C1_B,control,4_005_4B,4_005,4_1,1,1,2,C1,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8069,6664,7163,4,0,selection,4_C1,4_C1_A,control,4_005_4C,4_005,4_1,1,1,2,C1,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8070,6664,7163,4,0,selection,4_C1,4_C1_A,control,4_005_4D,4_005,4_1,1,NA,2,,,NA,NA,1,NA,NA,NA,NA,,NA,4_,NA,4_,NA,NA,NA,NA,4_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
