Copepod;;;cop;cop ID;Well;Gen;Inf round;Clutch;Mother;Line;Exposed;Grp;Trt (0=starved, 1=fed);Inf (0=uninf,1=inf);Day checked;Stage at checking;Date exposed;Day Dead;;Surv;days;Remarks;Grp2
30;5;C;030_5C;4_030_5C;5C;4;1;S10;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
30;5;D;030_5D;4_030_5D;5D;4;1;S10;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
30;6;A;030_6A;4_030_6A;6A;4;1;S10;A;slow;1;uninf;0;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
30;6;B;030_6B;4_030_6B;6B;4;1;S10;A;slow;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
30;6;C;030_6C;4_030_6C;6C;4;1;S10;A;slow;1;slow;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;5_slow
30;6;D;030_6D;4_030_6D;6D;4;1;S10;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
31;1;A;031_1A;4_031_1A;1A;4;1;F11;A;fast;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
31;1;B;031_1B;4_031_1B;1B;4;1;F11;A;fast;1;uninf;1;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
31;1;C;031_1C;4_031_1C;1C;4;1;F11;A;fast;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
31;1;D;031_1D;4_031_1D;1D;4;1;F11;A;fast;1;fast;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;3_fast
31;2;A;031_2A;4_031_2A;2A;4;1;F11;A;fast;1;uninf;1;0;2;C1;20.11.2012;;20.12.2012;0;30;;2_uninf
31;2;B;031_2B;4_031_2B;2B;4;1;F11;A;fast;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
31;2;C;031_2C;4_031_2C;2C;4;1;F11;A;fast;1;fast;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;3_fast
31;2;D;031_2D;4_031_2D;2D;4;1;F11;A;fast;1;fast;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
31;3;A;031_3A;4_031_3A;3A;4;1;;;;0;unexp;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;1_unexp
31;3;B;031_3B;4_031_3B;3B;4;1;F11;A;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
31;3;C;031_3C;4_031_3C;3C;4;1;F11;A;fast;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
31;3;D;031_3D;4_031_3D;3D;4;1;F11;A;fast;1;fast;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;3_fast
31;4;A;031_4A;4_031_4A;4A;4;1;F11;B;fast;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
31;4;B;031_4B;4_031_4B;4B;4;1;F11;B;fast;1;fast;1;1;2;C3;20.11.2012;;20.12.2012;0;30;;3_fast
31;4;C;031_4C;4_031_4C;4C;4;1;F11;B;fast;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
31;4;D;031_4D;4_031_4D;4D;4;1;;;;0;unexp;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;1_unexp
31;5;A;031_5A;4_031_5A;5A;4;1;F11;B;fast;1;uninf;1;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
31;5;B;031_5B;4_031_5B;5B;4;1;F11;B;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
31;5;C;031_5C;4_031_5C;5C;4;1;F11;B;fast;1;fast;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
31;5;D;031_5D;4_031_5D;5D;4;1;F11;B;fast;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
31;6;A;031_6A;4_031_6A;6A;4;1;F11;B;fast;1;fast;1;1;2;C1;20.11.2012;;20.12.2012;0;30;;3_fast
31;6;B;031_6B;4_031_6B;6B;4;1;F11;B;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
31;6;C;031_6C;4_031_6C;6C;4;1;F11;B;fast;1;uninf;0;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
31;6;D;031_6D;4_031_6D;6D;4;1;F11;B;fast;1;uninf;0;0;2;C1;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
32;1;A;032_1A;4_032_1A;1A;4;1;S7;A;slow;1;uninf;0;0;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
32;1;B;032_1B;4_032_1B;1B;4;1;S7;A;slow;1;slow;0;1;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
32;1;C;032_1C;4_032_1C;1C;4;1;S7;A;slow;1;uninf;1;0;3;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
32;1;D;032_1D;4_032_1D;1D;4;1;S7;A;slow;1;slow;1;1;3;C2;20.11.2012;;20.12.2012;0;30;;5_slow
32;2;A;032_2A;4_032_2A;2A;4;1;S7;A;slow;1;uninf;0;0;3;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
32;2;B;032_2B;4_032_2B;2B;4;1;S7;A;slow;1;slow;0;1;3;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;5_slow
32;2;C;032_2C;4_032_2C;2C;4;1;S7;A;slow;1;slow;1;1;3;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;5_slow
32;2;D;032_2D;4_032_2D;2D;4;1;S7;A;slow;1;slow;1;1;3;C2;20.11.2012;;20.12.2012;0;30;;5_slow
32;3;A;032_3A;4_032_3A;3A;4;1;S7;A;slow;1;uninf;0;0;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
32;3;B;032_3B;4_032_3B;3B;4;1;S7;A;slow;1;uninf;0;0;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
32;3;C;032_3C;4_032_3C;3C;4;1;S7;A;slow;1;slow;1;1;3;C2;20.11.2012;;20.12.2012;0;30;;5_slow
32;3;D;032_3D;4_032_3D;3D;4;1;;;;0;unexp;1;0;3;C2;20.11.2012;;20.12.2012;0;30;;1_unexp
32;4;A;032_4A;4_032_4A;4A;4;1;S7;B;slow;1;uninf;0;0;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
32;4;B;032_4B;4_032_4B;4B;4;1;S7;B;slow;1;slow;0;1;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
32;4;C;032_4C;4_032_4C;4C;4;1;S7;B;slow;1;slow;1;1;3;C2;20.11.2012;;20.12.2012;0;30;;5_slow
32;4;D;032_4D;4_032_4D;4D;4;1;;;;0;unexp;1;0;3;C2;20.11.2012;;20.12.2012;0;30;;1_unexp
32;5;A;032_5A;4_032_5A;5A;4;1;S7;B;slow;1;uninf;0;0;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
32;5;B;032_5B;4_032_5B;5B;4;1;S7;B;slow;1;uninf;0;0;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
32;5;C;032_5C;4_032_5C;5C;4;1;S7;B;slow;1;slow;1;1;3;C2;20.11.2012;;20.12.2012;0;30;;5_slow
32;5;D;032_5D;4_032_5D;5D;4;1;S7;B;slow;1;slow;1;1;3;C2;20.11.2012;;20.12.2012;0;30;;5_slow
32;6;A;032_6A;4_032_6A;6A;4;1;S7;B;slow;1;uninf;0;0;3;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
32;6;B;032_6B;4_032_6B;6B;4;1;S7;B;slow;1;uninf;0;0;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
32;6;C;032_6C;4_032_6C;6C;4;1;S7;B;slow;1;slow;1;1;3;C2;20.11.2012;;20.12.2012;0;30;;5_slow
32;6;D;032_6D;4_032_6D;6D;4;1;S7;B;slow;1;uninf;1;0;3;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
33;1;A;033_1A;4_033_1A;1A;4;1;F7;A;fast;1;uninf;1;0;3;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
33;1;B;033_1B;4_033_1B;1B;4;1;F7;A;fast;1;fast;1;1;3;C2;20.11.2012;;20.12.2012;0;30;;3_fast
33;1;C;033_1C;4_033_1C;1C;4;1;F7;A;fast;1;fast;0;1;3;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;3_fast
33;1;D;033_1D;4_033_1D;1D;4;1;F7;A;fast;1;uninf;0;0;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
33;2;A;033_2A;4_033_2A;2A;4;1;F7;A;fast;1;uninf;1;0;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
33;2;B;033_2B;4_033_2B;2B;4;1;F7;A;fast;1;fast;1;1;3;C2;20.11.2012;;20.12.2012;0;30;;3_fast
33;2;C;033_2C;4_033_2C;2C;4;1;F7;A;fast;1;uninf;0;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
33;2;D;033_2D;4_033_2D;2D;4;1;F7;A;fast;1;uninf;0;0;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
33;3;A;033_3A;4_033_3A;3A;4;1;F7;A;fast;1;uninf;1;0;3;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
33;3;B;033_3B;4_033_3B;3B;4;1;F7;A;fast;1;uninf;1;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
33;3;C;033_3C;4_033_3C;3C;4;1;;;;0;unexp;0;0;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;1_unexp
33;3;D;033_3D;4_033_3D;3D;4;1;F7;A;fast;1;uninf;0;0;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
33;4;A;033_4A;4_033_4A;4A;4;1;F7;B;fast;1;uninf;1;0;3;C1;20.11.2012;;20.12.2012;0;30;;2_uninf
33;4;B;033_4B;4_033_4B;4B;4;1;F7;B;fast;1;uninf;1;0;3;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
33;4;C;033_4C;4_033_4C;4C;4;1;;;;0;unexp;0;0;3;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;1_unexp
33;4;D;033_4D;4_033_4D;4D;4;1;F7;A;fast;1;fast;0;1;3;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;3_fast
33;5;A;033_5A;4_033_5A;5A;4;1;F7;B;fast;1;uninf;1;0;3;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
33;5;B;033_5B;4_033_5B;5B;4;1;F7;A;fast;1;uninf;1;0;3;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
33;5;C;033_5C;4_033_5C;5C;4;1;F7;A;fast;1;uninf;0;0;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
33;5;D;033_5D;4_033_5D;5D;4;1;F11;A;fast;1;fast;0;1;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
33;6;A;033_6A;4_033_6A;6A;4;1;F7;B;fast;1;uninf;1;0;3;C1;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
33;6;B;033_6B;4_033_6B;6B;4;1;F7;A;fast;1;fast;1;1;3;C2;20.11.2012;;20.12.2012;0;30;;3_fast
33;6;C;033_6C;4_033_6C;6C;4;1;F7;A;fast;1;fast;0;1;3;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
33;6;D;033_6D;4_033_6D;6D;4;1;F11;A;fast;1;uninf;0;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
34;1;A;034_1A;4_034_1A;1A;4;1;S5;A;slow;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
34;1;B;034_1B;4_034_1B;1B;4;1;S5;A;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
34;1;C;034_1C;4_034_1C;1C;4;1;S5;A;slow;1;slow;1;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
34;1;D;034_1D;4_034_1D;1D;4;1;S5;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
34;2;A;034_2A;4_034_2A;2A;4;1;S5;A;slow;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
34;2;B;034_2B;4_034_2B;2B;4;1;S5;A;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
34;2;C;034_2C;4_034_2C;2C;4;1;S5;A;slow;1;uninf;1;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
34;2;D;034_2D;4_034_2D;2D;4;1;S5;A;slow;1;slow;1;1;2;C2;20.11.2012;30.11.2012;30.11.2012;1;10;;5_slow
34;3;A;034_3A;4_034_3A;3A;4;1;S5;A;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
34;3;B;034_3B;4_034_3B;3B;4;1;;;;0;unexp;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;1_unexp
34;3;C;034_3C;4_034_3C;3C;4;1;S5;A;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
34;3;D;034_3D;4_034_3D;3D;4;1;S5;A;slow;1;slow;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;5_slow
34;4;A;034_4A;4_034_4A;4A;4;1;S5;B;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
34;4;B;034_4B;4_034_4B;4B;4;1;;;;0;unexp;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;1_unexp
34;4;C;034_4C;4_034_4C;4C;4;1;S5;B;slow;1;slow;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;5_slow
34;4;D;034_4D;4_034_4D;4D;4;1;S5;B;slow;1;uninf;1;0;2;C1;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
34;5;A;034_5A;4_034_5A;5A;4;1;S5;B;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
34;5;B;034_5B;4_034_5B;5B;4;1;S5;B;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
34;5;C;034_5C;4_034_5C;5C;4;1;S5;B;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
34;5;D;034_5D;4_034_5D;5D;4;1;S5;B;slow;1;uninf;1;0;2;C1;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
34;6;A;034_6A;4_034_6A;6A;4;1;S5;B;slow;1;slow;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;5_slow
34;6;B;034_6B;4_034_6B;6B;4;1;S5;B;slow;1;uninf;0;0;2;C1;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
34;6;C;034_6C;4_034_6C;6C;4;1;S5;B;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
34;6;D;034_6D;4_034_6D;6D;4;1;S5;B;slow;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
35;1;A;035_1A;4_035_1A;1A;4;1;F4;B;fast;1;fast;1;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
35;1;B;035_1B;4_035_1B;1B;4;1;F4;B;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
35;1;C;035_1C;4_035_1C;1C;4;1;F4;B;fast;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
35;1;D;035_1D;4_035_1D;1D;4;1;F4;B;fast;1;fast;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
35;2;A;035_2A;4_035_2A;2A;4;1;F4;B;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
35;2;B;035_2B;4_035_2B;2B;4;1;F4;B;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
35;2;C;035_2C;4_035_2C;2C;4;1;F4;B;fast;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
35;2;D;035_2D;4_035_2D;2D;4;1;F4;B;fast;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
35;3;A;035_3A;4_035_3A;3A;4;1;;;;0;unexp;1;0;2;C2;20.11.2012;20.12.2012;20.12.2012;1;30;;1_unexp
35;3;B;035_3B;4_035_3B;3B;4;1;F4;B;fast;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
35;3;C;035_3C;4_035_3C;3C;4;1;F4;B;fast;1;fast;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
35;3;D;035_3D;4_035_3D;3D;4;1;F4;B;fast;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
35;4;A;035_4A;4_035_4A;4A;4;1;;;;0;unexp;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;1_unexp
35;4;B;035_4B;4_035_4B;4B;4;1;F4;A;fast;1;uninf;1;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
35;4;C;035_4C;4_035_4C;4C;4;1;F4;A;fast;1;fast;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
35;4;D;035_4D;4_035_4D;4D;4;1;F4;A;fast;1;fast;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
35;5;A;035_5A;4_035_5A;5A;4;1;F4;A;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
35;5;B;035_5B;4_035_5B;5B;4;1;F4;A;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
35;5;C;035_5C;4_035_5C;5C;4;1;F4;A;fast;1;fast;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
35;5;D;035_5D;4_035_5D;5D;4;1;F4;A;fast;1;fast;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
35;6;A;035_6A;4_035_6A;6A;4;1;F4;A;fast;1;fast;1;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
35;6;B;035_6B;4_035_6B;6B;4;1;F4;A;fast;1;fast;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;3_fast
35;6;C;035_6C;4_035_6C;6C;4;1;F4;A;fast;1;fast;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
35;6;D;035_6D;4_035_6D;6D;4;1;F4;A;fast;1;fast;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;3_fast
36;1;A;036_1A;4_036_1A;1A;4;1;C12;B;control;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
36;1;B;036_1B;4_036_1B;1B;4;1;C12;B;control;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
36;1;C;036_1C;4_036_1C;1C;4;1;C12;B;control;1;control;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;4_control
36;1;D;036_1D;4_036_1D;1D;4;1;C12;B;control;1;control;1;1;2;C1;20.11.2012;;20.12.2012;0;30;;4_control
36;2;A;036_2A;4_036_2A;2A;4;1;C12;B;control;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
36;2;B;036_2B;4_036_2B;2B;4;1;C12;B;control;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
36;2;C;036_2C;4_036_2C;2C;4;1;C12;B;control;1;uninf;1;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
36;2;D;036_2D;4_036_2D;2D;4;1;C12;B;control;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
36;3;A;036_3A;4_036_3A;3A;4;1;C12;B;control;1;control;0;1;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;4_control
36;3;B;036_3B;4_036_3B;3B;4;1;C12;B;control;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
36;3;C;036_3C;4_036_3C;3C;4;1;C12;B;control;1;control;1;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;4_control
36;3;D;036_3D;4_036_3D;3D;4;1;C12;B;control;1;control;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;4_control
36;4;A;036_4A;4_036_4A;4A;4;1;C12;A;control;1;uninf;0;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
36;4;B;036_4B;4_036_4B;4B;4;1;C12;A;control;1;uninf;0;0;2;C2;20.11.2012;28.11.2012;28.11.2012;1;8;;2_uninf
36;4;C;036_4C;4_036_4C;4C;4;1;C12;A;control;1;control;1;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;4_control
36;4;D;036_4D;4_036_4D;4D;4;1;C12;A;control;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
36;5;A;036_5A;4_036_5A;5A;4;1;C12;A;control;1;uninf;0;;;;20.11.2012;;20.12.2012;0;30;;2_uninf
36;5;B;036_5B;4_036_5B;5B;4;1;C12;A;control;1;uninf;0;0;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;2_uninf
36;5;C;036_5C;4_036_5C;5C;4;1;C12;A;control;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
36;5;D;036_5D;4_036_5D;5D;4;1;C12;A;control;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
36;6;A;036_6A;4_036_6A;6A;4;1;C12;A;control;1;control;0;1;2;C2;20.11.2012;26.11.2012;26.11.2012;1;6;;4_control
36;6;B;036_6B;4_036_6B;6B;4;1;C12;A;control;1;control;0;1;2;C1;20.11.2012;26.11.2012;26.11.2012;1;6;;4_control
36;6;C;036_6C;4_036_6C;6C;4;1;C12;A;control;1;uninf;1;0;2;C2;20.11.2012;;20.12.2012;0;30;;2_uninf
36;6;D;036_6D;4_036_6D;6D;4;1;C12;A;control;1;control;1;1;2;C2;20.11.2012;;20.12.2012;0;30;;4_control
37;1;A;037_1A;4_037_1A;1A;4;2;C7;B;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
37;1;B;037_1B;4_037_1B;1B;4;2;C7;B;control;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
37;1;C;037_1C;4_037_1C;1C;4;2;C7;B;control;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
37;1;D;037_1D;4_037_1D;1D;4;2;C7;B;control;1;uninf;0;0;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
37;2;A;037_2A;4_037_2A;2A;4;2;C7;B;control;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
37;2;B;037_2B;4_037_2B;2B;4;2;C7;B;control;1;uninf;1;0;5;C3;21.11.2012;18.12.2012;18.12.2012;1;27;;2_uninf
37;2;C;037_2C;4_037_2C;2C;4;2;C7;B;control;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
37;2;D;037_2D;4_037_2D;2D;4;2;C7;B;control;1;uninf;0;0;5;C3;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
37;3;A;037_3A;4_037_3A;3A;4;2;;;;0;unexp;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;1_unexp
37;3;B;037_3B;4_037_3B;3B;4;2;C7;B;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
37;3;C;037_3C;4_037_3C;3C;4;2;C7;B;control;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
37;3;D;037_3D;4_037_3D;3D;4;2;C7;B;control;1;uninf;0;0;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
37;4;A;037_4A;4_037_4A;4A;4;2;C7;A;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
37;4;B;037_4B;4_037_4B;4B;4;2;C7;A;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
37;4;C;037_4C;4_037_4C;4C;4;2;C7;A;control;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
37;4;D;037_4D;4_037_4D;4D;4;2;;;;0;unexp;0;0;5;C2;21.11.2012;01.12.2012;01.12.2012;1;10;;1_unexp
37;5;A;037_5A;4_037_5A;5A;4;2;C7;A;control;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
37;5;B;037_5B;4_037_5B;5B;4;2;C7;A;control;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
37;5;C;037_5C;4_037_5C;5C;4;2;C7;A;control;1;uninf;0;0;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
37;5;D;037_5D;4_037_5D;5D;4;2;C7;A;control;1;uninf;0;0;5;C3;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
37;6;A;037_6A;4_037_6A;6A;4;2;C7;A;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
37;6;B;037_6B;4_037_6B;6B;4;2;C7;A;control;1;uninf;1;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
37;6;C;037_6C;4_037_6C;6C;4;2;C7;A;control;1;uninf;0;0;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
37;6;D;037_6D;4_037_6D;6D;4;2;C7;A;control;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
38;1;A;038_1A;4_038_1A;1A;4;2;C4;A;control;1;uninf;0;0;5;C1;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
38;1;B;038_1B;4_038_1B;1B;4;2;C4;A;control;1;uninf;0;0;5;C2;21.11.2012;29.11.2012;29.11.2012;1;8;;2_uninf
38;1;C;038_1C;4_038_1C;1C;4;2;C4;A;control;1;control;1;1;5;C3;21.11.2012;27.11.2012;27.11.2012;1;6;;4_control
38;1;D;038_1D;4_038_1D;1D;4;2;C4;A;control;1;control;1;1;5;C2;21.11.2012;;21.12.2012;0;30;;4_control
38;2;A;038_2A;4_038_2A;2A;4;2;C4;A;control;1;control;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;4_control
38;2;B;038_2B;4_038_2B;2B;4;2;C4;A;control;1;uninf;0;;;;21.11.2012;;21.12.2012;0;30;;2_uninf
38;2;C;038_2C;4_038_2C;2C;4;2;C4;A;control;1;uninf;1;0;5;C2;21.11.2012;;21.12.2012;0;30;;2_uninf
38;2;D;038_2D;4_038_2D;2D;4;2;C4;A;control;1;control;1;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;4_control
38;3;A;038_3A;4_038_3A;3A;4;2;C4;A;control;1;control;0;1;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;4_control
38;3;B;038_3B;4_038_3B;3B;4;2;C4;A;control;1;uninf;0;0;5;C2;21.11.2012;27.11.2012;27.11.2012;1;6;;2_uninf
